customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
17918,1,6,2813.34,5,5,4,14,Champions
17919,506,2,473.05,1,1,1,3,Churned
17920,108,2,2317.21,3,1,4,8,Potential Loyalists
17921,325,1,738.0,2,1,1,4,At Risk
17922,72,2,299.94,4,1,1,6,At Risk
17923,116,1,402.96,3,1,1,5,At Risk
17924,237,5,1425.34,3,4,2,9,Potential Loyalists
17925,553,2,707.02,1,1,1,3,Churned
17926,1,6,1769.98,5,5,3,13,Champions
17927,1,5,3881.31,5,4,5,14,Champions
17928,544,3,1487.52,1,2,3,6,At Risk
17929,344,5,2455.48,2,4,4,10,Loyal Customers
17930,1,7,3148.7400000000002,5,5,5,15,Champions
17931,3,3,1779.33,4,2,3,9,Potential Loyalists
17932,116,8,4364.86,3,5,5,13,Champions
17933,1,4,3201.06,5,3,5,13,Champions
17934,1,8,2927.04,5,5,4,14,Champions
17935,226,3,1035.3400000000001,3,2,2,7,Potential Loyalists
17936,517,4,1536.3999999999999,1,3,3,7,Potential Loyalists
17937,1,3,3367.44,5,2,5,12,Loyal Customers
17938,32,4,918.99,4,3,2,9,Potential Loyalists
17939,123,4,1750.03,3,3,3,9,Potential Loyalists
17940,8,7,2907.38,4,5,4,13,Champions
17941,370,4,1752.41,2,3,3,8,Potential Loyalists
17942,221,6,2632.4,3,5,4,12,Loyal Customers
17943,196,1,176.11,3,1,1,5,At Risk
17944,1,7,2493.13,5,5,4,14,Champions
17945,1,4,1544.22,5,3,3,11,Loyal Customers
17946,66,5,2732.6,4,4,4,12,Loyal Customers
17947,459,5,4856.45,1,4,5,10,Loyal Customers
17948,463,4,1780.98,1,3,3,7,Potential Loyalists
17949,1,10,4767.96,5,5,5,15,Champions
17950,301,3,959.05,2,2,2,6,At Risk
17951,189,6,4766.91,3,5,5,13,Champions
17952,46,3,1755.62,4,2,3,9,Potential Loyalists
17953,198,2,377.5,3,1,1,5,At Risk
17954,493,5,1313.69,1,4,2,7,Potential Loyalists
17955,454,2,1195.27,1,1,2,4,At Risk
17956,213,9,2453.6499999999996,3,5,4,12,Loyal Customers
17957,452,4,2189.78,1,3,4,8,Potential Loyalists
17958,592,2,515.8000000000001,1,1,1,3,Churned
17959,1,3,656.99,5,2,1,8,Potential Loyalists
17960,1,4,3669.42,5,3,5,13,Champions
17961,457,3,850.47,1,2,1,4,At Risk
17962,334,3,354.61,2,2,1,5,At Risk
17963,1,7,4362.2300000000005,5,5,5,15,Champions
17964,1,5,1959.3000000000002,5,4,3,12,Loyal Customers
17966,1,5,2877.39,5,4,4,13,Champions
17967,254,4,2003.55,3,3,3,9,Potential Loyalists
17968,422,9,4258.5,2,5,5,12,Loyal Customers
17969,118,7,9180.82,3,5,5,13,Champions
17970,1,6,1712.8700000000001,5,5,3,13,Champions
17971,420,4,3242.08,2,3,5,10,Loyal Customers
17972,174,7,3002.95,3,5,4,12,Loyal Customers
17973,545,3,912.27,1,2,2,5,At Risk
17974,22,3,597.49,4,2,1,7,Potential Loyalists
17975,96,4,893.29,4,3,2,9,Potential Loyalists
17976,474,4,2210.63,1,3,4,8,Potential Loyalists
17977,529,3,3245.99,1,2,5,8,Potential Loyalists
17978,327,5,4140.5,2,4,5,11,Loyal Customers
17979,1,8,2256.99,5,5,4,14,Champions
17980,1,8,3814.53,5,5,5,15,Champions
17981,103,4,808.29,3,3,1,7,Potential Loyalists
17982,1,4,3403.42,5,3,5,13,Champions
17983,233,5,1375.91,3,4,2,9,Potential Loyalists
17984,1,9,5157.16,5,5,5,15,Champions
17985,337,6,2317.36,2,5,4,11,Loyal Customers
17986,249,4,3561.2699999999995,3,3,5,11,Loyal Customers
17987,1,4,6740.4800000000005,5,3,5,13,Champions
17988,568,4,1901.04,1,3,3,7,Potential Loyalists
17989,720,1,339.43,1,1,1,3,Churned
17990,486,3,2024.96,1,2,3,6,At Risk
17991,249,5,1151.13,3,4,2,9,Potential Loyalists
17992,496,2,476.71,1,1,1,3,Churned
17993,328,4,1760.04,2,3,3,8,Potential Loyalists
17994,214,4,2207.84,3,3,4,10,Loyal Customers
17995,656,1,457.95,1,1,1,3,Churned
17996,568,3,1547.3200000000002,1,2,3,6,At Risk
17997,17,6,4288.99,4,5,5,14,Champions
17998,27,2,288.36,4,1,1,6,At Risk
17999,128,5,2136.28,3,4,4,11,Loyal Customers
18000,298,2,805.53,2,1,1,4,At Risk
18001,430,6,2833.68,2,5,4,11,Loyal Customers
18002,432,2,260.61,2,1,1,4,At Risk
18003,552,7,4411.24,1,5,5,11,Loyal Customers
18004,511,3,591.3199999999999,1,2,1,4,At Risk
18005,1,3,957.99,5,2,2,9,Potential Loyalists
18006,1,4,1461.85,5,3,3,11,Loyal Customers
18007,1,7,4954.05,5,5,5,15,Champions
18008,1,2,1712.61,5,1,3,9,Potential Loyalists
18009,416,4,1481.46,2,3,3,8,Potential Loyalists
18010,435,5,2358.42,2,4,4,10,Loyal Customers
18011,69,3,5241.83,4,2,5,11,Loyal Customers
18012,599,2,1808.73,1,1,3,5,At Risk
18013,504,3,1968.4600000000003,1,2,3,6,At Risk
18014,545,2,1802.6799999999998,1,1,3,5,At Risk
18015,95,6,4812.05,4,5,5,14,Champions
18016,572,2,404.12,1,1,1,3,Churned
18017,20,4,1584.51,4,3,3,10,Loyal Customers
18018,208,4,1453.85,3,3,2,8,Potential Loyalists
18019,479,5,6601.460000000001,1,4,5,10,Loyal Customers
18020,440,6,3036.57,1,5,4,10,Loyal Customers
18021,1,5,1932.19,5,4,3,12,Loyal Customers
18022,1,1,280.82,5,1,1,7,Potential Loyalists
18023,129,2,166.44,3,1,1,5,At Risk
18025,536,3,2230.1400000000003,1,2,4,7,Potential Loyalists
18026,395,6,3394.04,2,5,5,12,Loyal Customers
18027,419,4,1036.78,2,3,2,7,Potential Loyalists
18028,339,2,1383.9299999999998,2,1,2,5,At Risk
18029,192,1,341.66,3,1,1,5,At Risk
18030,585,2,2088.68,1,1,3,5,At Risk
18031,193,4,814.02,3,3,1,7,Potential Loyalists
18032,142,5,5743.96,3,4,5,12,Loyal Customers
18033,54,8,5390.19,4,5,5,14,Champions
18034,407,3,2094.47,2,2,3,7,Potential Loyalists
18035,208,5,872.06,3,4,2,9,Potential Loyalists
18037,1,7,2926.25,5,5,4,14,Champions
18038,528,2,700.96,1,1,1,3,Churned
18039,89,2,426.07,4,1,1,6,At Risk
18040,291,8,2456.09,2,5,4,11,Loyal Customers
18041,360,2,816.9100000000001,2,1,1,4,At Risk
18042,1,3,1469.79,5,2,3,10,Loyal Customers
18043,1,5,1589.15,5,4,3,12,Loyal Customers
18044,571,2,1130.5,1,1,2,4,At Risk
18045,432,6,2790.9,2,5,4,11,Loyal Customers
18046,338,2,1125.66,2,1,2,5,At Risk
18047,294,7,3742.7200000000003,2,5,5,12,Loyal Customers
18048,219,3,485.75,3,2,1,6,At Risk
18050,708,2,674.35,1,1,1,3,Churned
18051,240,5,3832.6,3,4,5,12,Loyal Customers
18052,495,3,456.51,1,2,1,4,At Risk
18053,1,4,1982.67,5,3,3,11,Loyal Customers
18054,330,1,56.41,2,1,1,4,At Risk
18055,156,6,3230.66,3,5,5,13,Champions
18056,160,4,2128.5,3,3,4,10,Loyal Customers
18057,1,5,1256.86,5,4,2,11,Loyal Customers
18058,1,6,2569.12,5,5,4,14,Champions
18059,616,4,1184.88,1,3,2,6,At Risk
18060,124,7,5230.47,3,5,5,13,Champions
18061,316,3,1461.5,2,2,3,7,Potential Loyalists
18062,1,3,1216.43,5,2,2,9,Potential Loyalists
18063,256,5,4586.09,3,4,5,12,Loyal Customers
18064,455,7,2915.32,1,5,4,10,Loyal Customers
18065,185,6,6891.77,3,5,5,13,Champions
18066,1,3,2964.5,5,2,4,11,Loyal Customers
18067,311,3,1087.81,2,2,2,6,At Risk
18068,23,5,2468.52,4,4,4,12,Loyal Customers
18069,1,4,2834.85,5,3,4,12,Loyal Customers
18070,456,2,1280.21,1,1,2,4,At Risk
18071,386,3,290.65,2,2,1,5,At Risk
18072,261,5,3060.3,3,4,4,11,Loyal Customers
18073,1,6,2771.0099999999998,5,5,4,14,Champions
18074,11,2,662.92,4,1,1,6,At Risk
18075,1,2,563.49,5,1,1,7,Potential Loyalists
18076,393,4,1017.79,2,3,2,7,Potential Loyalists
18077,88,2,1242.0900000000001,4,1,2,7,Potential Loyalists
18078,1,4,1496.69,5,3,3,11,Loyal Customers
18079,1,6,2313.83,5,5,4,14,Champions
18080,1,4,1994.76,5,3,3,11,Loyal Customers
18081,280,3,799.12,2,2,1,5,At Risk
18082,671,2,1074.6799999999998,1,1,2,4,At Risk
18083,354,2,614.53,2,1,1,4,At Risk
18084,1,3,726.78,5,2,1,8,Potential Loyalists
18085,1,8,1971.01,5,5,3,13,Champions
18086,243,6,4196.4,3,5,5,13,Champions
18087,1,3,987.4599999999999,5,2,2,9,Potential Loyalists
18088,600,2,474.8,1,1,1,3,Churned
18089,270,8,5345.33,3,5,5,13,Champions
18090,579,3,857.43,1,2,1,4,At Risk
18091,1,5,2254.6400000000003,5,4,4,13,Champions
18092,16,5,1532.28,4,4,3,11,Loyal Customers
18093,587,2,769.13,1,1,1,3,Churned
18094,304,8,3133.33,2,5,5,12,Loyal Customers
18095,1,7,1975.87,5,5,3,13,Champions
18096,574,2,302.24,1,1,1,3,Churned
18097,484,1,95.81,1,1,1,3,Churned
18098,532,3,1466.47,1,2,3,6,At Risk
18099,1,6,3553.7000000000003,5,5,5,15,Champions
18100,72,5,3322.46,4,4,5,13,Champions
18101,1,7,3030.16,5,5,4,14,Champions
18102,432,3,538.78,2,2,1,5,At Risk
18103,89,3,1293.56,4,2,2,8,Potential Loyalists
18104,415,2,1391.81,2,1,2,5,At Risk
18105,348,4,2229.18,2,3,4,9,Potential Loyalists
18106,591,3,984.97,1,2,2,5,At Risk
18107,1,4,1685.54,5,3,3,11,Loyal Customers
18108,74,7,2754.05,4,5,4,13,Champions
18109,1,7,3198.17,5,5,5,15,Champions
18110,1,6,4033.84,5,5,5,15,Champions
18111,1,7,1706.97,5,5,3,13,Champions
18112,309,6,3327.19,2,5,5,12,Loyal Customers
18113,707,1,229.48,1,1,1,3,Churned
18114,1,6,2361.81,5,5,4,14,Champions
18115,1,5,1850.8,5,4,3,12,Loyal Customers
18116,1,6,2607.88,5,5,4,14,Champions
18117,449,4,7077.6900000000005,1,3,5,9,Potential Loyalists
18118,48,1,57.45,4,1,1,6,At Risk
18119,561,4,1076.46,1,3,2,6,At Risk
18120,1,3,691.0899999999999,5,2,1,8,Potential Loyalists
18121,205,5,1410.53,3,4,2,9,Potential Loyalists
18122,325,3,999.11,2,2,2,6,At Risk
18124,487,5,2378.7,1,4,4,9,Potential Loyalists
18125,1,5,3431.51,5,4,5,14,Champions
18126,1,5,1506.0500000000002,5,4,3,12,Loyal Customers
18127,1,3,963.23,5,2,2,9,Potential Loyalists
18128,602,5,1544.73,1,4,3,8,Potential Loyalists
18129,1,3,1727.52,5,2,3,10,Loyal Customers
18130,334,4,2589.33,2,3,4,9,Potential Loyalists
18131,401,4,1914.78,2,3,3,8,Potential Loyalists
18132,78,3,2276.9,4,2,4,10,Loyal Customers
18133,175,3,1235.58,3,2,2,7,Potential Loyalists
18134,457,4,1596.51,1,3,3,7,Potential Loyalists
18135,1,3,620.91,5,2,1,8,Potential Loyalists
18136,1,4,3442.12,5,3,5,13,Champions
18137,483,6,2425.36,1,5,4,10,Loyal Customers
18138,1,5,1155.21,5,4,2,11,Loyal Customers
18139,1,5,4579.889999999999,5,4,5,14,Champions
18140,1,8,9440.810000000001,5,5,5,15,Champions
18141,524,2,312.89,1,1,1,3,Churned
18142,206,5,1098.4,3,4,2,9,Potential Loyalists
18143,505,2,980.22,1,1,2,4,At Risk
18144,1,3,2896.19,5,2,4,11,Loyal Customers
18145,149,6,1345.58,3,5,2,10,Loyal Customers
18146,267,8,1961.32,3,5,3,11,Loyal Customers
18147,1,6,2767.18,5,5,4,14,Champions
18148,305,4,1668.0,2,3,3,8,Potential Loyalists
18149,287,8,4469.17,2,5,5,12,Loyal Customers
18150,353,1,187.71,2,1,1,4,At Risk
18151,121,2,1221.4299999999998,3,1,2,6,At Risk
18152,555,3,811.1899999999999,1,2,1,4,At Risk
18153,1,7,4259.58,5,5,5,15,Champions
18154,180,4,1635.72,3,3,3,9,Potential Loyalists
18155,1,6,2487.34,5,5,4,14,Champions
18156,21,2,2082.5,4,1,3,8,Potential Loyalists
18157,1,6,4978.860000000001,5,5,5,15,Champions
18158,126,6,4607.38,3,5,5,13,Champions
18159,55,3,1494.46,4,2,3,9,Potential Loyalists
18160,177,9,3542.0499999999997,3,5,5,13,Champions
18161,1,5,2179.45,5,4,4,13,Champions
18162,168,9,4784.33,3,5,5,13,Champions
18163,182,2,1252.5,3,1,2,6,At Risk
18164,213,7,2221.74,3,5,4,12,Loyal Customers
18165,675,2,213.74,1,1,1,3,Churned
18166,1,8,1534.81,5,5,3,13,Champions
18167,352,6,1693.08,2,5,3,10,Loyal Customers
18168,271,4,1876.79,3,3,3,9,Potential Loyalists
18169,660,1,448.82,1,1,1,3,Churned
18170,207,2,458.18,3,1,1,5,At Risk
18171,1,6,2955.25,5,5,4,14,Champions
18172,1,4,1365.53,5,3,2,10,Loyal Customers
18173,44,3,868.69,4,2,2,8,Potential Loyalists
18174,255,5,1971.91,3,4,3,10,Loyal Customers
18175,436,4,3385.17,1,3,5,9,Potential Loyalists
18176,40,2,1623.99,4,1,3,8,Potential Loyalists
18177,1,4,1392.8600000000001,5,3,2,10,Loyal Customers
18178,1,8,2189.25,5,5,4,14,Champions
18179,326,3,1355.49,2,2,2,6,At Risk
18180,300,3,888.39,2,2,2,6,At Risk
18181,103,4,1679.5,3,3,3,9,Potential Loyalists
18182,628,2,859.44,1,1,2,4,At Risk
18183,1,3,7770.19,5,2,5,12,Loyal Customers
18184,197,6,1757.6000000000001,3,5,3,11,Loyal Customers
18185,266,3,2065.96,3,2,3,8,Potential Loyalists
18186,457,3,3080.87,1,2,4,7,Potential Loyalists
18187,527,1,511.18,1,1,1,3,Churned
18188,95,6,2317.63,4,5,4,13,Champions
18189,1,6,2049.74,5,5,3,13,Champions
18190,374,2,289.16999999999996,2,1,1,4,At Risk
18191,686,2,517.64,1,1,1,3,Churned
18192,129,7,1481.76,3,5,3,11,Loyal Customers
18193,199,3,2574.48,3,2,4,9,Potential Loyalists
18194,413,1,464.82,2,1,1,4,At Risk
18195,581,2,291.9,1,1,1,3,Churned
18196,400,3,1562.42,2,2,3,7,Potential Loyalists
18197,348,7,6752.68,2,5,5,12,Loyal Customers
18198,257,2,1512.76,3,1,3,7,Potential Loyalists
18199,503,3,799.4200000000001,1,2,1,4,At Risk
18200,244,5,1413.81,3,4,2,9,Potential Loyalists
18201,291,3,1310.46,2,2,2,6,At Risk
18202,14,3,2772.09,4,2,4,10,Loyal Customers
18203,642,2,555.8299999999999,1,1,1,3,Churned
18204,177,5,5319.32,3,4,5,12,Loyal Customers
18205,714,1,306.27,1,1,1,3,Churned
18206,54,5,1863.86,4,4,3,11,Loyal Customers
18207,1,8,3421.35,5,5,5,15,Champions
18208,184,3,2378.29,3,2,4,9,Potential Loyalists
18209,1,3,1470.46,5,2,3,10,Loyal Customers
18210,449,4,1190.54,1,3,2,6,At Risk
18211,234,4,787.9,3,3,1,7,Potential Loyalists
18212,718,1,346.46,1,1,1,3,Churned
18213,211,5,7112.55,3,4,5,12,Loyal Customers
18214,511,3,732.22,1,2,1,4,At Risk
18215,646,1,396.15,1,1,1,3,Churned
18216,221,4,2691.5699999999997,3,3,4,10,Loyal Customers
18217,309,2,475.03999999999996,2,1,1,4,At Risk
18218,20,3,3630.51,4,2,5,11,Loyal Customers
18219,1,1,393.57,5,1,1,7,Potential Loyalists
18220,53,3,1214.36,4,2,2,8,Potential Loyalists
18221,501,6,2244.08,1,5,4,10,Loyal Customers
18222,1,4,828.66,5,3,1,9,Potential Loyalists
18223,81,3,732.4599999999999,4,2,1,7,Potential Loyalists
18224,326,6,5820.97,2,5,5,12,Loyal Customers
18225,327,3,1198.37,2,2,2,6,At Risk
18226,475,4,852.94,1,3,1,5,At Risk
18227,421,5,5407.6,2,4,5,11,Loyal Customers
18228,269,6,5723.5,3,5,5,13,Champions
18229,448,4,1506.1,1,3,3,7,Potential Loyalists
18230,504,4,3076.01,1,3,4,8,Potential Loyalists
18231,561,3,1103.38,1,2,2,5,At Risk
18232,419,2,342.59000000000003,2,1,1,4,At Risk
18233,39,4,2247.88,4,3,4,11,Loyal Customers
18234,175,9,4519.530000000001,3,5,5,13,Champions
18235,33,8,3109.89,4,5,4,13,Champions
18236,448,6,2643.46,1,5,4,10,Loyal Customers
18237,182,4,2393.38,3,3,4,10,Loyal Customers
18238,100,4,1581.0300000000002,4,3,3,10,Loyal Customers
18239,1,3,740.3199999999999,5,2,1,8,Potential Loyalists
18240,528,5,2224.27,1,4,4,9,Potential Loyalists
18241,472,2,463.19,1,1,1,3,Churned
18243,252,5,4444.54,3,4,5,12,Loyal Customers
18244,314,2,351.38,2,1,1,4,At Risk
18245,39,3,4732.07,4,2,5,11,Loyal Customers
18246,1,7,3219.69,5,5,5,15,Champions
18247,332,3,1358.81,2,2,2,6,At Risk
18248,250,10,3492.4,3,5,5,13,Champions
18249,364,4,1493.29,2,3,3,8,Potential Loyalists
18250,15,6,3497.56,4,5,5,14,Champions
18251,489,7,2822.1,1,5,4,10,Loyal Customers
18252,31,4,1129.1599999999999,4,3,2,9,Potential Loyalists
18253,168,4,2127.24,3,3,4,10,Loyal Customers
18254,128,6,4426.71,3,5,5,13,Champions
18255,1,6,2242.2,5,5,4,14,Champions
18256,646,2,2013.3600000000001,1,1,3,5,At Risk
18258,314,6,2246.61,2,5,4,11,Loyal Customers
18259,1,1,343.01,5,1,1,7,Potential Loyalists
18260,1,6,2786.23,5,5,4,14,Champions
18261,299,4,2193.57,2,3,4,9,Potential Loyalists
18262,251,3,473.56,3,2,1,6,At Risk
18263,1,5,2363.59,5,4,4,13,Champions
18264,137,8,2014.8600000000001,3,5,3,11,Loyal Customers
18265,350,3,804.5699999999999,2,2,1,5,At Risk
18266,325,4,2715.42,2,3,4,9,Potential Loyalists
18267,11,6,3959.95,4,5,5,14,Champions
18268,1,5,3728.1000000000004,5,4,5,14,Champions
18269,381,5,6991.18,2,4,5,11,Loyal Customers
18270,172,5,1071.38,3,4,2,9,Potential Loyalists
18271,326,3,756.71,2,2,1,5,At Risk
18272,701,1,196.89,1,1,1,3,Churned
18273,283,5,1870.05,2,4,3,9,Potential Loyalists
18274,265,3,1777.58,3,2,3,8,Potential Loyalists
18275,504,3,1409.97,1,2,2,5,At Risk
18276,1,8,3295.5200000000004,5,5,5,15,Champions
18277,1,3,658.5799999999999,5,2,1,8,Potential Loyalists
18278,717,1,143.56,1,1,1,3,Churned
18279,479,4,723.95,1,3,1,5,At Risk
18280,1,5,3060.17,5,4,4,13,Champions
18281,264,1,382.45,3,1,1,5,At Risk
18282,3,5,1733.15,4,4,3,11,Loyal Customers
18283,1,7,3632.22,5,5,5,15,Champions
18284,1,6,3339.6800000000003,5,5,5,15,Champions
18285,53,5,1343.68,4,4,2,10,Loyal Customers
18286,1,4,997.73,5,3,2,10,Loyal Customers
18287,267,4,1850.8600000000001,3,3,3,9,Potential Loyalists
18288,1,5,2802.2,5,4,4,13,Champions
18289,21,6,2785.77,4,5,4,13,Champions
18290,24,3,2799.61,4,2,4,10,Loyal Customers
18291,592,3,1984.16,1,2,3,6,At Risk
18292,620,1,57.75,1,1,1,3,Churned
18293,1,5,6816.89,5,4,5,14,Champions
18294,248,3,1527.07,3,2,3,8,Potential Loyalists
18295,373,2,227.39000000000001,2,1,1,4,At Risk
18296,26,6,3583.67,4,5,5,14,Champions
18297,364,2,1549.99,2,1,3,6,At Risk
18298,1,8,2590.44,5,5,4,14,Champions
18299,184,2,310.24,3,1,1,5,At Risk
18300,67,7,3400.5099999999998,4,5,5,14,Champions
18301,167,3,1084.12,3,2,2,7,Potential Loyalists
18302,1,3,1264.42,5,2,2,9,Potential Loyalists
18303,415,5,2484.4,2,4,4,10,Loyal Customers
18304,1,4,2599.14,5,3,4,12,Loyal Customers
18305,1,4,2253.15,5,3,4,12,Loyal Customers
18306,282,4,1061.95,2,3,2,7,Potential Loyalists
18307,467,3,1414.44,1,2,2,5,At Risk
18309,179,8,5865.64,3,5,5,13,Champions
18310,1,5,2844.71,5,4,4,13,Champions
18311,20,3,2357.65,4,2,4,10,Loyal Customers
18312,386,5,2147.0,2,4,4,10,Loyal Customers
18313,476,6,2278.22,1,5,4,10,Loyal Customers
18314,310,1,557.57,2,1,1,4,At Risk
18315,1,5,2580.6499999999996,5,4,4,13,Champions
18316,1,8,2930.57,5,5,4,14,Champions
18317,1,4,1210.65,5,3,2,10,Loyal Customers
18318,518,2,1644.01,1,1,3,5,At Risk
18319,95,8,3821.77,4,5,5,14,Champions
18320,76,8,4541.98,4,5,5,14,Champions
18321,644,1,191.94,1,1,1,3,Churned
18322,364,2,1179.26,2,1,2,5,At Risk
18323,592,3,935.14,1,2,2,5,At Risk
18324,510,1,703.07,1,1,1,3,Churned
18325,325,5,1151.06,2,4,2,8,Potential Loyalists
18326,239,3,2271.13,3,2,4,9,Potential Loyalists
18327,1,6,4108.13,5,5,5,15,Champions
18328,266,3,3386.89,3,2,5,10,Loyal Customers
18329,1,5,1739.19,5,4,3,12,Loyal Customers
18330,462,5,4856.86,1,4,5,10,Loyal Customers
18331,1,6,1976.0500000000002,5,5,3,13,Champions
18332,33,3,1331.9,4,2,2,8,Potential Loyalists
18333,46,4,1249.98,4,3,2,9,Potential Loyalists
18334,1,6,3475.0099999999998,5,5,5,15,Champions
18335,1,8,5244.929999999999,5,5,5,15,Champions
18336,388,1,431.58,2,1,1,4,At Risk
18337,1,3,1965.47,5,2,3,10,Loyal Customers
18338,297,5,1953.45,2,4,3,9,Potential Loyalists
18339,435,4,714.0799999999999,2,3,1,6,At Risk
18340,90,8,2900.35,4,5,4,13,Champions
18341,1,4,2049.98,5,3,3,11,Loyal Customers
18342,1,7,2700.39,5,5,4,14,Champions
18343,448,3,2056.1400000000003,1,2,3,6,At Risk
18344,187,7,5260.21,3,5,5,13,Champions
18345,1,4,2439.7799999999997,5,3,4,12,Loyal Customers
18346,258,4,2734.9700000000003,3,3,4,10,Loyal Customers
18347,550,4,2980.56,1,3,4,8,Potential Loyalists
18348,1,5,2269.85,5,4,4,13,Champions
18349,162,4,2205.79,3,3,4,10,Loyal Customers
18350,518,3,905.32,1,2,2,5,At Risk
18351,309,5,2209.76,2,4,4,10,Loyal Customers
18352,1,5,2015.21,5,4,3,12,Loyal Customers
18353,12,6,1683.61,4,5,3,12,Loyal Customers
18354,275,5,1115.98,2,4,2,8,Potential Loyalists
18355,43,3,750.27,4,2,1,7,Potential Loyalists
18356,560,1,269.11,1,1,1,3,Churned
18357,1,5,2353.45,5,4,4,13,Champions
18358,287,7,3795.52,2,5,5,12,Loyal Customers
18359,1,3,602.59,5,2,1,8,Potential Loyalists
18360,383,2,1554.5500000000002,2,1,3,6,At Risk
18361,499,6,3408.5499999999997,1,5,5,11,Loyal Customers
18362,456,4,773.98,1,3,1,5,At Risk
18363,1,3,804.45,5,2,1,8,Potential Loyalists
18364,1,7,4759.36,5,5,5,15,Champions
18365,1,5,3267.74,5,4,5,14,Champions
18366,448,2,1015.74,1,1,2,4,At Risk
18367,474,6,4263.62,1,5,5,11,Loyal Customers
18369,1,2,567.71,5,1,1,7,Potential Loyalists
18370,287,5,1744.56,2,4,3,9,Potential Loyalists
18371,1,4,1318.5,5,3,2,10,Loyal Customers
18372,300,3,1061.44,2,2,2,6,At Risk
18373,1,7,1891.42,5,5,3,13,Champions
18374,1,3,2581.27,5,2,4,11,Loyal Customers
18375,409,6,5530.25,2,5,5,12,Loyal Customers
18376,157,8,3391.8900000000003,3,5,5,13,Champions
18377,1,4,1486.55,5,3,3,11,Loyal Customers
18378,70,4,1852.4499999999998,4,3,3,10,Loyal Customers
18379,254,2,459.78,3,1,1,5,At Risk
18380,711,1,50.0,1,1,1,3,Churned
18381,1,7,2718.9900000000002,5,5,4,14,Champions
18382,1,3,1526.78,5,2,3,10,Loyal Customers
18383,1,1,852.61,5,1,1,7,Potential Loyalists
18384,294,5,2005.92,2,4,3,9,Potential Loyalists
18385,101,7,1915.9299999999998,3,5,3,11,Loyal Customers
18386,132,2,1792.43,3,1,3,7,Potential Loyalists
18387,166,2,1372.1399999999999,3,1,2,6,At Risk
18388,653,2,672.63,1,1,1,3,Churned
18389,300,3,969.4599999999999,2,2,2,6,At Risk
18390,475,6,2318.31,1,5,4,10,Loyal Customers
18391,421,4,1809.29,2,3,3,8,Potential Loyalists
18392,298,4,2249.0699999999997,2,3,4,9,Potential Loyalists
18393,604,2,1048.58,1,1,2,4,At Risk
18394,567,3,1770.54,1,2,3,6,At Risk
18395,305,4,1074.3600000000001,2,3,2,7,Potential Loyalists
18396,483,2,1578.1999999999998,1,1,3,5,At Risk
18397,189,5,2344.78,3,4,4,11,Loyal Customers
18398,345,1,187.76,2,1,1,4,At Risk
18399,129,4,1350.37,3,3,2,8,Potential Loyalists
18400,163,3,753.23,3,2,1,6,At Risk
18401,417,4,1659.0900000000001,2,3,3,8,Potential Loyalists
18402,1,4,2069.22,5,3,3,11,Loyal Customers
18403,327,3,1685.0700000000002,2,2,3,7,Potential Loyalists
18404,1,3,1804.7399999999998,5,2,3,10,Loyal Customers
18405,657,1,313.71,1,1,1,3,Churned
18406,200,7,5619.09,3,5,5,13,Champions
18407,1,7,3212.85,5,5,5,15,Champions
18408,120,6,5760.84,3,5,5,13,Champions
18409,1,4,1568.4099999999999,5,3,3,11,Loyal Customers
18410,354,5,3027.2400000000002,2,4,4,10,Loyal Customers
18411,545,3,2730.2400000000002,1,2,4,7,Potential Loyalists
18412,1,1,457.74,5,1,1,7,Potential Loyalists
18413,330,2,365.77,2,1,1,4,At Risk
18414,678,2,1316.4299999999998,1,1,2,4,At Risk
18415,195,6,3023.52,3,5,4,12,Loyal Customers
18416,416,3,456.37,2,2,1,5,At Risk
18417,48,2,286.78000000000003,4,1,1,6,At Risk
18418,1,7,3934.02,5,5,5,15,Champions
18419,1,5,1984.58,5,4,3,12,Loyal Customers
18420,340,3,545.36,2,2,1,5,At Risk
18421,1,6,4140.5,5,5,5,15,Champions
18422,206,3,1049.01,3,2,2,7,Potential Loyalists
18423,74,4,3589.77,4,3,5,12,Loyal Customers
18424,1,6,3467.42,5,5,5,15,Champions
18425,1,4,1283.29,5,3,2,10,Loyal Customers
18426,1,9,4409.29,5,5,5,15,Champions
18427,242,4,1737.93,3,3,3,9,Potential Loyalists
18428,1,5,2536.0099999999998,5,4,4,13,Champions
18429,1,6,3051.33,5,5,4,14,Champions
18430,473,3,1501.54,1,2,3,6,At Risk
18431,1,9,3653.33,5,5,5,15,Champions
18432,1,4,1730.2600000000002,5,3,3,11,Loyal Customers
18433,267,3,1054.76,3,2,2,7,Potential Loyalists
18434,1,5,6894.04,5,4,5,14,Champions
18435,1,4,2223.72,5,3,4,12,Loyal Customers
18436,627,1,387.18,1,1,1,3,Churned
18437,460,1,530.76,1,1,1,3,Churned
18438,1,2,1316.19,5,1,2,8,Potential Loyalists
18439,1,4,914.0999999999999,5,3,2,10,Loyal Customers
18440,259,4,814.6,3,3,1,7,Potential Loyalists
18441,149,5,2988.7,3,4,4,11,Loyal Customers
18442,1,6,2607.6099999999997,5,5,4,14,Champions
18443,159,6,6577.410000000001,3,5,5,13,Champions
18444,46,7,5227.1900000000005,4,5,5,14,Champions
18445,1,7,2592.34,5,5,4,14,Champions
18446,281,6,6814.9400000000005,2,5,5,12,Loyal Customers
