employee_id,age,department,job_role,education,education_field,monthly_income,job_satisfaction,work_life_balance,env_satisfaction,performance_rating,overtime,years_at_company,years_in_role,years_since_promo,num_companies_worked,distance_from_home,training_last_year,stock_option_level,attrition,dept_enc,role_enc,edu_field_enc,attrition_risk_score,risk_tier
568,26,R&D,Director,4,Marketing,20000.0,2,3,3,1,0,0,0,4,3,14,2,1,0,6,1,2,0.547641434393289,Medium Risk
569,27,Sales,Analyst,4,Human Resources,20000.0,2,3,4,3,0,1,1,4,3,6,2,1,0,7,0,0,0.37991145189365966,Medium Risk
570,40,R&D,HR Manager,5,Medical,20000.0,4,3,4,3,0,0,0,0,3,8,4,3,0,6,3,3,0.3768813892011467,Medium Risk
571,29,HR,Research Scientist,3,Marketing,29500.0,3,4,3,3,0,0,0,0,1,11,4,0,0,2,5,2,0.05404366379369556,Low Risk
572,23,Sales,Research Scientist,4,Other,20000.0,3,4,1,3,0,4,4,1,3,10,4,1,0,7,5,4,0.20549068000091658,Low Risk
573,38,R&D,Research Scientist,3,Other,20000.0,4,4,3,3,1,17,0,1,2,7,1,2,0,6,5,4,0.14645307681468278,Low Risk
574,56,Sales,Manager,1,Other,20000.0,4,4,2,3,1,0,0,10,3,1,2,0,0,7,4,4,0.23357556413665814,Low Risk
575,22,Marketing,Research Scientist,2,Human Resources,20000.0,1,4,2,3,0,12,3,2,0,1,5,2,0,4,5,0,0.05359300684655603,Low Risk
576,27,Engineering,Manager,1,Human Resources,20000.0,1,4,3,3,0,3,0,2,3,9,1,3,0,0,4,0,0.3409861696109497,Medium Risk
577,40,Sales,Manager,4,Marketing,20000.0,1,4,4,3,0,0,0,0,0,1,2,0,0,7,4,2,0.32843382231229434,Medium Risk
578,30,Sales,Director,5,Other,20000.0,4,1,4,3,0,0,0,1,1,1,2,1,0,7,1,4,0.2777668166703503,Low Risk
579,31,Finance,Engineer,4,Medical,20000.0,4,4,4,3,1,4,2,0,1,28,1,1,0,1,2,3,0.34372483976009455,Medium Risk
580,33,Finance,Sales Executive,3,Other,20000.0,4,4,3,3,0,0,0,1,2,1,3,1,0,1,6,4,0.19506225244110081,Low Risk
581,31,Engineering,Manager,3,Other,20000.0,1,4,4,3,1,0,0,0,2,2,0,0,0,0,4,4,0.4397243196492544,Medium Risk
582,33,R&D,Manager,4,Other,45400.0,4,4,2,3,0,2,2,2,4,1,2,0,0,6,4,4,0.02139633191460171,Low Risk
583,30,Sales,Director,1,Life Sciences,20000.0,2,3,2,3,1,18,0,1,1,3,0,1,0,7,1,1,0.07663307034980077,Low Risk
584,42,R&D,Engineer,4,Other,20000.0,1,4,3,3,1,1,1,3,3,7,1,1,1,6,2,4,0.7317145696698368,High Risk
585,32,Marketing,Manager,1,Other,20000.0,3,3,3,3,0,2,0,2,1,2,2,1,0,4,4,4,0.2730374478618712,Low Risk
586,29,R&D,Research Scientist,4,Other,20000.0,1,3,4,3,0,3,3,0,6,30,5,1,1,6,5,4,0.7581319826229289,High Risk
587,37,Engineering,Research Scientist,3,Other,22600.0,3,3,2,2,0,3,1,0,1,1,3,1,0,0,5,4,0.03336317963268818,Low Risk
588,42,R&D,Director,3,Medical,20000.0,2,2,4,3,0,35,1,0,1,9,2,0,0,6,1,3,0.13204625107912185,Low Risk
589,38,Marketing,HR Manager,2,Other,20000.0,3,3,3,3,0,5,1,0,0,30,2,2,1,4,3,4,0.7025968645399634,High Risk
590,40,HR,Manager,2,Technical Degree,22400.0,3,3,3,3,0,4,2,0,3,16,2,0,0,2,4,5,0.04568816325217326,Low Risk
591,47,Sales,Analyst,3,Life Sciences,20000.0,2,3,3,4,0,4,2,7,2,26,2,1,1,7,0,1,0.75264705867141,High Risk
592,22,HR,Sales Executive,3,Life Sciences,20000.0,3,3,3,4,0,0,0,0,2,14,2,1,0,2,6,1,0.44622464457392574,Medium Risk
593,24,Sales,Sales Executive,5,Technical Degree,20000.0,2,3,4,3,0,18,3,5,3,15,5,1,0,7,6,5,0.14618881907980652,Low Risk
594,27,Finance,HR Manager,3,Other,20000.0,1,2,2,3,0,3,3,1,2,2,5,2,0,1,3,4,0.4536505535556094,Medium Risk
595,24,R&D,Engineer,5,Marketing,20000.0,3,4,3,4,0,5,3,5,1,1,5,2,0,6,2,2,0.1604644667438054,Low Risk
596,36,Sales,Sales Executive,2,Technical Degree,20000.0,4,3,1,3,0,1,0,0,0,17,4,1,0,7,6,5,0.5577386125156427,Medium Risk
597,36,Finance,Research Scientist,4,Human Resources,24600.0,3,3,1,3,0,2,1,1,1,1,2,1,0,1,5,0,0.02924930415512028,Low Risk
598,46,Marketing,Research Scientist,2,Human Resources,21000.0,3,4,2,2,0,18,5,1,0,1,1,2,0,4,5,0,0.0034245059442447505,Low Risk
599,34,Engineering,Engineer,2,Marketing,20000.0,3,1,4,3,1,2,2,2,2,2,3,3,0,0,2,2,0.4253354663262438,Medium Risk
600,25,R&D,Director,5,Technical Degree,23900.0,3,3,4,3,0,13,1,0,5,9,2,1,0,6,1,5,0.008011849627566878,Low Risk
601,49,Sales,Director,2,Life Sciences,20000.0,3,1,3,3,0,1,1,1,4,16,4,0,1,7,1,1,0.7903544739006533,High Risk
602,47,Finance,Director,2,Human Resources,20000.0,2,3,4,3,0,1,1,0,3,2,2,2,0,1,1,0,0.31628872760032023,Medium Risk
603,38,Engineering,Research Scientist,4,Other,20000.0,3,1,4,3,1,7,0,0,2,1,3,2,0,0,5,4,0.42172720055410473,Medium Risk
604,52,R&D,Manager,3,Human Resources,20000.0,4,3,3,3,0,1,0,4,2,7,3,2,0,6,4,0,0.4125644103818089,Medium Risk
605,60,Operations,Engineer,4,Human Resources,20000.0,3,3,4,3,0,21,1,1,3,1,2,1,0,5,2,0,0.06992509656792423,Low Risk
606,30,Sales,Manager,2,Medical,20000.0,4,4,2,3,1,12,0,1,1,30,1,0,0,7,4,3,0.22406420379865072,Low Risk
607,30,Engineering,Director,3,Human Resources,20000.0,3,3,1,3,1,2,2,0,4,2,2,0,0,0,1,0,0.24969484752608714,Low Risk
608,43,Engineering,Director,5,Human Resources,20000.0,2,3,4,3,1,7,0,1,2,4,2,3,1,0,1,0,0.6297708897795757,High Risk
609,33,Finance,Analyst,3,Human Resources,20000.0,1,1,3,3,0,1,1,1,1,21,1,1,1,1,0,0,0.8781024007523746,High Risk
610,43,Finance,Director,4,Other,20000.0,4,2,4,3,1,0,0,1,1,7,2,0,0,1,1,4,0.5073648368162974,Medium Risk
611,43,R&D,HR Manager,4,Other,29900.0,4,3,2,3,0,0,0,0,1,7,3,0,0,6,3,4,0.053991752408288754,Low Risk
612,31,Sales,Research Scientist,1,Medical,26700.0,3,1,2,3,0,10,1,5,4,23,2,1,0,7,5,3,0.0768115746508749,Low Risk
613,46,Finance,Engineer,5,Life Sciences,20000.0,3,3,3,3,0,4,4,1,0,9,2,2,0,1,2,1,0.24974739889227301,Low Risk
614,43,R&D,Director,1,Human Resources,20000.0,3,3,4,3,0,5,5,1,1,15,5,2,1,6,1,0,0.6457839001569486,High Risk
615,33,Sales,Manager,4,Human Resources,20000.0,3,4,2,3,0,11,9,1,3,11,2,1,0,7,4,0,0.08838876394827432,Low Risk
616,46,Sales,HR Manager,5,Medical,22400.0,3,1,4,3,1,12,3,3,4,6,2,0,0,7,3,3,0.06554421944920197,Low Risk
617,60,Sales,Engineer,2,Life Sciences,20000.0,2,3,4,3,0,1,1,0,3,1,1,0,0,7,2,1,0.3092133206018797,Medium Risk
618,43,Engineering,Research Scientist,4,Human Resources,20000.0,2,3,4,3,1,8,3,3,1,20,2,1,1,0,5,0,0.789996305043469,High Risk
619,23,Finance,Sales Executive,1,Technical Degree,20000.0,3,3,3,4,0,1,1,0,4,1,1,3,0,1,6,5,0.15062783583914777,Low Risk
620,33,R&D,Research Scientist,3,Human Resources,34100.0,1,4,3,3,1,8,1,2,6,29,1,0,0,6,5,0,0.05134811460159845,Low Risk
621,32,Engineering,Engineer,2,Medical,20000.0,3,3,4,3,1,13,1,2,1,5,2,0,0,0,2,3,0.12809142957011396,Low Risk
622,29,Operations,Research Scientist,2,Medical,35300.0,3,3,3,3,0,10,0,0,5,11,4,2,0,5,5,3,0.02243967461704827,Low Risk
623,41,Engineering,HR Manager,4,Life Sciences,20000.0,3,3,3,3,0,11,1,0,3,20,1,0,0,0,3,1,0.20784273330574105,Low Risk
624,53,Sales,Research Scientist,4,Human Resources,20000.0,4,4,3,3,0,13,2,7,1,8,2,1,0,7,5,0,0.11575500045803984,Low Risk
625,38,R&D,Engineer,2,Medical,20000.0,3,4,4,4,1,2,0,3,4,29,1,2,1,6,2,3,0.8326622594484693,High Risk
626,27,Sales,HR Manager,3,Marketing,20000.0,1,4,3,3,1,3,0,2,2,11,2,2,0,7,3,2,0.5050084986627857,Medium Risk
627,41,R&D,Manager,4,Medical,20000.0,2,3,3,3,1,4,1,0,1,6,3,0,1,6,4,3,0.5679284087910647,Medium Risk
628,25,R&D,Sales Executive,3,Technical Degree,20000.0,4,3,3,4,0,35,3,1,6,5,1,1,0,6,6,5,0.05198349190084986,Low Risk
629,44,R&D,Engineer,1,Life Sciences,20000.0,3,3,2,3,0,6,1,0,2,1,2,1,1,6,2,1,0.3261973461540409,Medium Risk
630,38,Engineering,Director,5,Technical Degree,20000.0,3,2,4,4,0,8,3,1,3,22,2,1,0,0,1,5,0.2231075904161842,Low Risk
631,31,Engineering,Manager,5,Technical Degree,20000.0,2,3,3,3,0,9,4,3,2,14,3,1,1,0,4,5,0.6154766183907789,High Risk
632,29,Sales,Sales Executive,3,Medical,20000.0,4,2,3,3,0,5,4,2,3,3,4,3,0,7,6,3,0.19786072175061625,Low Risk
633,40,Operations,HR Manager,1,Technical Degree,20000.0,3,3,4,3,0,7,0,4,2,10,6,1,1,5,3,5,0.5623602833707064,Medium Risk
634,46,Finance,Analyst,3,Human Resources,26800.0,3,4,2,3,0,1,1,3,0,1,2,3,0,1,0,0,0.011610205282775591,Low Risk
635,48,Sales,Director,3,Life Sciences,20000.0,4,1,3,3,0,10,0,0,2,12,0,0,0,7,1,1,0.15144881451064465,Low Risk
636,37,HR,Sales Executive,3,Technical Degree,20000.0,3,3,4,3,1,2,2,0,1,3,2,1,0,2,6,5,0.2851347061791119,Low Risk
637,38,HR,Engineer,2,Other,38700.0,3,3,2,4,0,3,0,0,1,9,2,2,0,2,2,4,0.0436501842529942,Low Risk
638,34,Operations,HR Manager,4,Technical Degree,24800.0,4,1,3,3,0,7,1,1,3,2,1,1,0,5,3,5,0.02960004767030957,Low Risk
639,27,Finance,Manager,3,Other,20000.0,3,3,1,3,0,1,0,0,2,30,2,1,0,1,4,4,0.5524297678644988,Medium Risk
640,28,Sales,Analyst,3,Life Sciences,20000.0,2,4,4,3,0,0,0,10,2,6,2,1,0,7,0,1,0.38567252869787166,Medium Risk
641,48,R&D,Engineer,2,Medical,26100.0,4,2,3,3,0,5,3,1,6,14,1,2,0,6,2,3,0.0636346686857324,Low Risk
642,29,Engineering,Director,2,Other,20000.0,2,1,4,3,0,0,0,0,4,2,2,2,0,0,1,4,0.5035777333382354,Medium Risk
643,50,HR,Engineer,4,Marketing,20000.0,2,2,3,3,0,11,1,5,1,15,4,1,1,2,2,2,0.402424053319011,Medium Risk
644,30,Marketing,Analyst,2,Technical Degree,20000.0,2,3,4,3,1,9,2,3,0,7,1,0,0,4,0,5,0.2966519505414352,Low Risk
645,22,Engineering,Director,3,Life Sciences,20000.0,2,3,4,3,0,25,2,1,4,3,0,0,0,0,1,1,0.04401430008010019,Low Risk
646,30,Sales,Director,1,Human Resources,28100.0,3,4,4,3,0,3,0,6,0,6,1,0,0,7,1,0,0.033289720719142886,Low Risk
647,38,Finance,HR Manager,5,Life Sciences,20000.0,4,3,3,3,0,1,0,0,0,10,5,1,0,1,3,1,0.31035033074637913,Medium Risk
648,34,R&D,Research Scientist,4,Life Sciences,20000.0,4,2,4,3,0,18,0,0,1,1,3,1,0,6,5,1,0.06202401849501296,Low Risk
649,40,R&D,Analyst,1,Other,20000.0,3,2,3,3,0,4,2,1,2,10,1,0,0,6,0,4,0.42603726006049597,Medium Risk
650,55,Sales,HR Manager,2,Life Sciences,20000.0,4,4,3,3,0,5,4,1,0,4,2,1,0,7,3,1,0.1369988147967579,Low Risk
651,38,Sales,Manager,3,Human Resources,20200.0,2,3,3,3,0,10,4,0,1,28,3,0,0,7,4,0,0.22296570623106068,Low Risk
652,35,Engineering,Engineer,4,Other,20000.0,2,2,4,3,0,1,0,0,0,10,1,3,0,0,2,4,0.3805321699239282,Medium Risk
653,31,R&D,HR Manager,3,Life Sciences,38200.0,3,3,4,3,1,0,0,2,3,7,3,3,0,6,3,1,0.04638805535384421,Low Risk
654,33,Sales,Engineer,1,Technical Degree,21000.0,3,1,4,3,0,5,3,3,4,4,1,0,0,7,2,5,0.1388904642900981,Low Risk
655,50,HR,Analyst,3,Life Sciences,20000.0,4,3,4,3,1,16,0,5,1,3,6,0,0,2,0,1,0.0782646599695969,Low Risk
656,46,R&D,Research Scientist,3,Human Resources,20600.0,3,4,3,3,1,2,2,3,2,3,4,1,0,6,5,0,0.06113629153555002,Low Risk
657,50,Sales,Director,4,Marketing,20000.0,2,4,4,3,1,5,2,0,0,7,2,2,0,7,1,2,0.3634569403701712,Medium Risk
658,38,Finance,Sales Executive,3,Other,22700.0,3,1,2,3,1,16,5,9,1,5,2,1,0,1,6,4,0.017900680820902376,Low Risk
659,30,HR,HR Manager,4,Other,20000.0,3,3,2,4,0,1,1,3,2,8,4,2,0,2,3,4,0.39899964723614656,Medium Risk
660,36,Finance,Analyst,4,Technical Degree,20000.0,3,4,2,3,0,15,6,7,0,1,2,3,0,1,0,5,0.0526928860674311,Low Risk
661,33,Sales,Sales Executive,3,Human Resources,20000.0,3,3,4,4,0,4,0,4,4,6,1,0,0,7,6,0,0.2963821546663475,Low Risk
662,48,R&D,Engineer,1,Life Sciences,20000.0,3,2,2,3,0,0,0,6,7,3,0,1,0,6,2,1,0.42554126775704126,Medium Risk
663,42,Legal,Manager,2,Technical Degree,20000.0,4,3,2,2,0,2,0,0,2,5,1,1,0,3,4,5,0.25532294936472316,Low Risk
664,22,Sales,Director,1,Technical Degree,20000.0,4,2,1,3,0,3,1,0,3,1,1,1,0,7,1,5,0.2111636042024745,Low Risk
665,25,HR,HR Manager,3,Technical Degree,31200.0,2,3,1,3,0,2,0,0,2,30,5,1,0,2,3,5,0.06930222423460955,Low Risk
666,33,Sales,Sales Executive,3,Medical,20000.0,4,4,3,3,0,2,1,6,5,10,1,0,0,7,6,3,0.42279804513806213,Medium Risk
667,51,Sales,Sales Executive,1,Marketing,20000.0,4,3,3,3,0,3,1,3,3,10,1,0,0,7,6,2,0.35106200496772244,Medium Risk
668,29,Sales,Director,4,Technical Degree,20000.0,3,3,4,3,1,9,2,0,6,1,5,2,0,7,1,5,0.1278913536529353,Low Risk
669,37,Marketing,Sales Executive,4,Human Resources,33800.0,3,3,4,3,1,19,3,3,2,1,2,1,0,4,6,0,0.017028854351258355,Low Risk
670,39,Finance,Director,1,Human Resources,20000.0,4,2,4,3,0,4,0,6,1,17,2,0,0,1,1,0,0.5011201732858099,Medium Risk
671,40,Sales,Director,3,Life Sciences,20000.0,3,2,3,4,0,5,5,0,1,11,1,0,0,7,1,1,0.29071233069393004,Low Risk
672,41,Sales,Director,3,Marketing,20000.0,2,3,2,4,1,5,0,0,0,18,2,0,1,7,1,2,0.7620124766666927,High Risk
673,31,Sales,Engineer,2,Marketing,20000.0,3,2,4,3,0,2,1,9,1,3,2,1,1,7,2,2,0.5979217175848114,Medium Risk
674,44,Engineering,Research Scientist,1,Life Sciences,20000.0,4,3,3,4,1,12,4,0,3,1,1,3,0,0,5,1,0.08458115470440583,Low Risk
675,30,Sales,Director,3,Human Resources,20000.0,3,3,1,3,0,5,4,1,4,30,2,2,0,7,1,0,0.3331927368300455,Medium Risk
676,44,Engineering,Engineer,4,Medical,20000.0,3,2,4,3,1,2,2,0,2,1,3,2,0,0,2,3,0.3335205234302498,Medium Risk
677,32,R&D,Research Scientist,3,Life Sciences,20000.0,4,3,3,3,0,13,1,0,3,7,2,1,0,6,5,1,0.044465618627178155,Low Risk
678,31,Sales,Research Scientist,2,Life Sciences,20000.0,3,1,3,3,0,0,0,2,2,10,2,0,0,7,5,1,0.6487262796880681,High Risk
679,35,R&D,Director,3,Other,20000.0,1,2,3,3,0,0,0,4,0,6,0,1,0,6,1,4,0.42618686429895547,Medium Risk
680,28,Engineering,Sales Executive,3,Marketing,20000.0,4,2,3,4,0,4,0,1,0,1,2,1,0,0,6,2,0.2106486739889366,Low Risk
681,39,R&D,Engineer,4,Medical,21700.0,4,2,3,3,0,18,2,8,5,15,4,1,0,6,2,3,0.041342304964777706,Low Risk
682,54,HR,Engineer,3,Medical,20000.0,3,2,4,3,0,9,0,1,4,15,3,1,0,2,2,3,0.2358838446475193,Low Risk
683,22,Finance,Director,4,Human Resources,20000.0,1,2,3,3,1,2,2,2,5,14,1,2,0,1,1,0,0.5771026709624187,Medium Risk
684,39,Sales,Research Scientist,2,Human Resources,20000.0,2,1,2,3,0,3,3,2,3,23,3,0,1,7,5,0,0.7987771969843179,High Risk
685,22,Sales,Director,4,Medical,20000.0,2,3,4,3,0,8,4,1,1,13,3,0,0,7,1,3,0.2716144961043648,Low Risk
686,39,Sales,Analyst,4,Technical Degree,20000.0,2,3,3,4,1,2,2,5,3,9,0,1,0,7,0,5,0.439169346884502,Medium Risk
687,22,Engineering,Research Scientist,4,Other,20000.0,1,4,2,3,1,0,0,2,3,4,2,1,0,0,5,4,0.4868545443436157,Medium Risk
688,29,Sales,Research Scientist,2,Technical Degree,20000.0,4,3,3,3,1,12,1,1,3,12,2,1,0,7,5,5,0.11922460206818836,Low Risk
689,37,Finance,Analyst,4,Life Sciences,20000.0,3,2,1,3,0,5,2,2,2,15,6,0,0,1,0,1,0.28522101022268265,Low Risk
690,23,Finance,Sales Executive,3,Technical Degree,20000.0,4,2,3,3,1,10,5,3,4,1,3,0,0,1,6,5,0.08544298926792475,Low Risk
691,37,R&D,HR Manager,1,Other,26100.0,3,4,2,3,0,1,1,0,2,1,3,0,0,6,3,4,0.06312892111505283,Low Risk
692,41,Marketing,Sales Executive,3,Medical,28600.0,4,1,3,3,1,16,0,3,3,9,2,0,0,4,6,3,0.02970448157767157,Low Risk
693,43,Engineering,Sales Executive,2,Medical,31200.0,3,3,4,3,0,7,4,5,3,1,3,1,0,0,6,3,0.03398542843879701,Low Risk
694,24,Sales,HR Manager,2,Marketing,20000.0,3,2,4,3,0,0,0,1,4,6,0,0,0,7,3,2,0.46834899270104136,Medium Risk
695,42,Finance,Director,3,Medical,20000.0,4,3,4,3,0,1,0,1,3,3,2,0,0,1,1,3,0.22908869682548516,Low Risk
696,31,Marketing,Director,1,Human Resources,20000.0,4,2,3,3,0,5,1,0,2,8,2,1,0,4,1,0,0.3125142148088743,Medium Risk
697,40,R&D,Sales Executive,3,Marketing,20000.0,2,4,4,3,0,7,1,1,2,11,2,0,0,6,6,2,0.3147657033990736,Medium Risk
698,45,Engineering,Engineer,3,Human Resources,20000.0,4,3,3,3,0,3,3,1,4,5,2,1,0,0,2,0,0.1916469975987343,Low Risk
699,31,Engineering,HR Manager,4,Other,20000.0,3,3,1,4,0,2,2,5,4,11,2,1,0,0,3,4,0.3706282871285111,Medium Risk
700,40,Marketing,HR Manager,3,Human Resources,20000.0,3,3,4,3,1,1,1,5,3,4,3,1,0,4,3,0,0.5148276180996747,Medium Risk
701,29,Finance,Research Scientist,4,Life Sciences,20000.0,1,2,3,3,1,0,0,0,1,16,3,1,1,1,5,1,0.7883288444462241,High Risk
702,25,Finance,Analyst,4,Medical,20000.0,3,4,3,3,1,8,2,1,1,8,1,1,0,1,0,3,0.2353607125588675,Low Risk
703,46,Sales,Sales Executive,3,Life Sciences,20000.0,4,3,4,3,0,7,2,0,0,11,5,0,0,7,6,1,0.19238352739969336,Low Risk
704,23,Marketing,Engineer,5,Medical,20000.0,3,3,4,3,1,18,2,1,2,2,0,2,0,4,2,3,0.07516279975111041,Low Risk
705,46,R&D,Manager,3,Human Resources,20000.0,2,2,2,3,0,6,6,3,3,2,3,1,0,6,4,0,0.30966415513344137,Medium Risk
706,45,Marketing,Manager,3,Marketing,20000.0,2,3,1,1,1,4,4,3,2,26,2,1,1,4,4,2,0.5699786151571512,Medium Risk
707,24,Legal,Analyst,1,Human Resources,20000.0,2,3,1,3,0,2,2,5,0,11,2,0,0,3,0,0,0.316074310481136,Medium Risk
708,31,Sales,HR Manager,1,Medical,20000.0,3,3,3,3,0,2,2,1,3,1,2,1,0,7,3,3,0.21811964179359478,Low Risk
709,35,Finance,HR Manager,4,Marketing,20000.0,2,3,3,3,0,5,1,1,4,1,2,0,0,1,3,2,0.31263667505606163,Medium Risk
710,24,HR,Manager,2,Marketing,20000.0,3,3,3,3,0,1,1,2,1,4,1,1,0,2,4,2,0.2700458536278532,Low Risk
711,36,Engineering,HR Manager,5,Medical,20000.0,3,3,2,3,0,3,3,1,2,1,6,1,0,0,3,3,0.18624603828997952,Low Risk
712,30,Finance,Research Scientist,3,Technical Degree,20000.0,3,3,3,3,1,6,2,3,1,15,4,0,0,1,5,5,0.4180322523379102,Medium Risk
713,33,Sales,Research Scientist,4,Marketing,20000.0,4,3,1,3,0,0,0,0,1,20,2,0,1,7,5,2,0.702268401718496,High Risk
714,24,Legal,Research Scientist,3,Human Resources,20000.0,4,3,4,3,0,4,2,0,7,5,4,1,0,3,5,0,0.18203802222189203,Low Risk
715,26,R&D,Director,4,Technical Degree,20000.0,4,3,3,3,0,7,3,0,4,5,3,3,0,6,1,5,0.09857576132954643,Low Risk
716,33,Sales,Director,1,Human Resources,20000.0,1,4,2,3,1,15,2,0,3,3,0,1,0,7,1,0,0.09142077818388408,Low Risk
717,39,R&D,Analyst,2,Medical,20000.0,3,2,1,3,0,1,1,0,2,8,5,1,0,6,0,3,0.503572105436908,Medium Risk
718,43,R&D,Engineer,3,Human Resources,20000.0,3,4,3,3,0,17,1,3,4,10,6,1,0,6,2,0,0.1534648384635021,Low Risk
719,22,R&D,Research Scientist,2,Human Resources,20000.0,3,1,2,3,0,5,0,13,8,1,2,0,1,6,5,0,0.7668394808743132,High Risk
720,32,R&D,Director,3,Medical,21500.0,1,3,3,3,0,4,0,0,2,12,2,1,0,6,1,3,0.0725181566264914,Low Risk
721,54,Sales,Director,5,Medical,20000.0,4,3,3,3,0,22,3,1,1,1,4,1,0,7,1,3,0.040221957002569864,Low Risk
722,38,Legal,Manager,3,Human Resources,20000.0,4,3,3,3,0,0,0,3,1,7,3,0,0,3,4,0,0.3669021073529302,Medium Risk
723,22,Operations,Engineer,4,Other,20000.0,4,3,1,3,0,5,0,1,4,1,4,0,0,5,2,4,0.18176090812990925,Low Risk
724,29,R&D,HR Manager,2,Life Sciences,21100.0,3,4,1,3,1,1,1,3,1,5,2,3,0,6,3,1,0.04335286422776902,Low Risk
725,38,R&D,Engineer,3,Other,23700.0,1,4,1,3,0,1,1,4,4,7,1,0,0,6,2,4,0.059805908759690996,Low Risk
726,44,Engineering,HR Manager,5,Medical,20000.0,3,3,2,3,0,6,1,3,3,1,1,0,0,0,3,3,0.22052453625488355,Low Risk
727,46,Marketing,Manager,2,Other,20000.0,3,1,1,3,1,1,1,0,2,21,6,2,1,4,4,4,0.8099785987583448,High Risk
728,52,R&D,Sales Executive,4,Human Resources,39800.0,3,2,4,3,0,11,0,5,3,13,5,0,0,6,6,0,0.049419562261071075,Low Risk
729,39,Finance,Analyst,1,Technical Degree,20000.0,4,3,3,3,0,1,1,2,3,7,3,0,1,1,0,5,0.2806477953258392,Low Risk
730,42,Sales,Sales Executive,1,Life Sciences,24200.0,3,4,3,3,1,0,0,1,1,1,3,3,0,7,6,1,0.05193510560244467,Low Risk
731,51,R&D,Engineer,3,Marketing,20000.0,3,3,2,3,0,17,2,1,3,6,4,1,0,6,2,2,0.08109188439059617,Low Risk
732,54,R&D,Manager,3,Marketing,20000.0,2,1,2,3,0,2,2,0,3,1,4,0,0,6,4,2,0.43512302843180284,Medium Risk
733,35,Finance,Manager,5,Technical Degree,20000.0,3,2,3,3,1,0,0,1,5,23,2,3,0,1,4,5,0.4356992908276717,Medium Risk
734,38,HR,Research Scientist,4,Marketing,20000.0,1,2,3,3,0,0,0,0,1,24,2,2,1,2,5,2,0.8474058753995556,High Risk
735,52,Marketing,HR Manager,1,Marketing,20000.0,3,4,3,3,0,2,2,1,1,10,1,0,1,4,3,2,0.3550778660156527,Medium Risk
736,38,Marketing,Analyst,3,Technical Degree,20000.0,4,2,3,3,0,3,3,1,4,1,1,0,0,4,0,5,0.2523916820483002,Low Risk
737,29,R&D,Director,2,Marketing,70500.0,2,3,2,3,0,10,1,3,3,1,1,1,0,6,1,2,0.009528164496534644,Low Risk
738,40,R&D,Sales Executive,3,Life Sciences,20000.0,2,1,4,3,1,4,1,0,2,6,1,1,1,6,6,1,0.6341151103822071,High Risk
739,32,HR,Research Scientist,4,Human Resources,27000.0,3,4,3,3,1,0,0,1,4,28,2,1,0,2,5,0,0.09700395747812549,Low Risk
740,45,Finance,Manager,4,Human Resources,20000.0,3,3,1,3,0,23,3,0,1,23,1,0,0,1,4,0,0.10664445717074807,Low Risk
741,31,R&D,Director,2,Medical,20000.0,4,3,3,3,1,4,0,0,2,7,4,0,0,6,1,3,0.23451355706035773,Low Risk
742,54,Engineering,Director,5,Other,20000.0,3,3,2,3,1,15,5,0,2,11,1,0,0,0,1,4,0.22905964507309245,Low Risk
743,35,Sales,Research Scientist,2,Life Sciences,20000.0,4,4,4,2,0,0,0,1,1,1,3,2,0,7,5,1,0.1788932537560495,Low Risk
744,36,R&D,Research Scientist,3,Medical,20000.0,3,3,3,4,1,1,1,2,2,28,0,1,1,6,5,3,0.8275410145304778,High Risk
745,38,HR,Manager,2,Other,20000.0,4,4,4,3,0,11,3,6,1,6,2,0,0,2,4,4,0.05156817644017578,Low Risk
746,23,Finance,Manager,2,Technical Degree,20000.0,3,1,2,3,0,1,0,1,0,4,2,1,0,1,4,5,0.46210882103353235,Medium Risk
747,41,HR,Engineer,1,Life Sciences,20000.0,1,1,1,3,0,2,2,3,3,1,5,1,1,2,2,1,0.7112853240146885,High Risk
748,45,R&D,Manager,4,Technical Degree,20000.0,2,3,1,3,0,4,0,2,2,3,5,2,0,6,4,5,0.314022979415728,Medium Risk
749,22,Engineering,Analyst,5,Life Sciences,20000.0,4,2,3,3,1,17,4,3,3,1,2,0,0,0,0,1,0.043603559896254,Low Risk
750,34,Engineering,HR Manager,4,Technical Degree,20000.0,4,1,4,4,0,1,1,0,1,25,3,0,1,0,3,5,0.661183244523672,High Risk
751,37,Engineering,Analyst,2,Medical,20000.0,2,4,4,3,0,3,2,0,3,5,1,3,0,0,0,3,0.2294767674959186,Low Risk
752,34,R&D,HR Manager,3,Life Sciences,20000.0,3,2,3,4,0,7,7,3,4,28,1,0,0,6,3,1,0.2985659949731142,Low Risk
753,42,Finance,Analyst,2,Life Sciences,23500.0,3,1,3,3,0,1,1,2,1,2,1,0,0,1,0,1,0.04458835512504364,Low Risk
754,32,Sales,HR Manager,3,Life Sciences,20000.0,4,4,3,3,1,20,1,2,0,13,2,2,0,7,3,1,0.07763785265190354,Low Risk
755,34,Sales,Manager,3,Life Sciences,20000.0,3,2,3,3,1,6,0,7,0,8,1,0,1,7,4,1,0.553753124122325,Medium Risk
756,36,HR,Director,4,Technical Degree,20000.0,3,3,2,3,0,2,0,0,1,1,1,0,0,2,1,5,0.2634266372322519,Low Risk
757,41,Legal,Engineer,1,Life Sciences,20000.0,1,4,2,3,0,2,2,0,0,30,2,0,1,3,2,1,0.5805531994291588,Medium Risk
